blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental
420,ANG MO KIO AVE 10,12,1979,Y,N,N,Y,N,N,AMK,264,0,0,0,0,0,0,0,0,264,0,0,0
420,BEDOK NTH ST 1,12,1978,Y,Y,N,N,N,N,BD,263,0,0,240,22,1,0,0,0,0,0,0,0
420,BT BATOK WEST AVE 2,12,1985,Y,N,N,N,N,N,BB,114,0,0,68,46,0,0,0,0,0,0,0,0
420,CANBERRA RD,14,1999,Y,N,N,N,N,N,SB,92,0,0,0,27,65,0,0,0,0,0,0,0
420,CHOA CHU KANG AVE 4,16,1992,Y,N,N,N,N,N,CCK,75,0,0,0,0,0,75,0,0,0,0,0,0
420,CLEMENTI AVE 1,40,2012,Y,N,N,N,N,N,CL,300,0,0,76,224,0,0,0,0,0,0,0,0
420,FAJAR RD,12,1988,Y,N,N,Y,N,N,BP,66,0,0,0,44,22,0,0,0,0,0,0,0
420,HOUGANG AVE 10,13,1988,Y,N,N,N,N,N,HG,120,0,0,0,96,24,0,0,0,0,0,0,0
420,JURONG WEST ST 42,12,1984,Y,N,N,Y,N,N,JW,110,0,0,0,110,0,0,0,0,0,0,0,0
420,PASIR RIS DR 6,4,1988,Y,N,N,N,N,N,PRC,12,0,0,0,0,0,12,0,0,0,0,0,0
420,SERANGOON CTRL,13,1988,Y,N,N,N,N,N,SGN,96,0,0,0,72,24,0,0,0,0,0,0,0
420,TAMPINES ST 41,12,1984,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0
420,WOODLANDS ST 41,12,1985,Y,N,N,N,N,N,WL,62,0,0,6,4,10,42,0,0,0,0,0,0
420A,CLEMENTI AVE 1,2,2012,N,Y,N,Y,N,N,CL,0,0,0,0,0,0,0,0,0,0,0,0,0
421,ANG MO KIO AVE 10,13,1978,Y,Y,N,N,N,N,AMK,134,0,0,111,22,0,1,0,0,0,0,0,0
421,BEDOK NTH RD,14,1978,Y,N,N,N,N,N,BD,156,0,0,0,156,0,0,0,0,0,0,0,0
421,BT BATOK WEST AVE 2,12,1985,Y,N,N,N,N,N,BB,114,0,0,68,46,0,0,0,0,0,0,0,0
421,CANBERRA RD,14,1999,Y,N,N,N,N,N,SB,92,0,0,0,27,65,0,0,0,0,0,0,0
421,CHOA CHU KANG AVE 4,12,1990,Y,N,N,Y,N,N,CCK,88,0,0,0,66,22,0,0,0,0,0,0,0
421,CLEMENTI AVE 1,40,2012,Y,N,N,N,N,N,CL,300,0,0,76,224,0,0,0,0,0,0,0,0
421,FAJAR RD,12,1988,Y,N,N,N,N,N,BP,86,0,0,0,65,21,0,0,0,0,0,0,0
421,HOUGANG AVE 10,13,1988,Y,N,N,N,N,N,HG,84,0,0,0,60,24,0,0,0,0,0,0,0
421,JURONG WEST ST 42,10,1984,Y,N,N,Y,N,N,JW,108,0,0,54,54,0,0,0,0,0,0,0,0
421,PASIR RIS DR 6,11,1988,Y,N,N,N,N,N,PRC,90,0,0,0,70,20,0,0,0,0,0,0,0
421,SERANGOON CTRL,13,1988,Y,N,N,N,N,N,SGN,96,0,0,0,72,24,0,0,0,0,0,0,0
421,TAMPINES ST 41,12,1984,Y,N,N,N,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0
421,WOODLANDS ST 41,13,1994,Y,N,N,N,N,N,WL,72,0,0,0,48,24,0,0,0,0,0,0,0
421A,CHOA CHU KANG AVE 4,1,1992,N,N,N,N,N,Y,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0
421A,WOODLANDS ST 41,5,1994,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
422,ANG MO KIO AVE 3,13,1978,Y,Y,N,N,N,N,AMK,197,0,0,171,22,1,3,0,0,0,0,0,0
422,BEDOK NTH RD,14,1978,Y,N,N,Y,N,N,BD,156,0,0,0,156,0,0,0,0,0,0,0,0
422,BT BATOK WEST AVE 2,12,1985,Y,N,N,N,N,N,BB,114,0,0,68,46,0,0,0,0,0,0,0,0
422,CANBERRA RD,14,1999,Y,N,N,N,N,N,SB,93,0,0,0,28,65,0,0,0,0,0,0,0
422,CHOA CHU KANG AVE 4,16,1991,Y,N,N,Y,N,N,CCK,78,0,0,0,66,12,0,0,0,0,0,0,0
422,CLEMENTI AVE 1,20,2011,Y,N,N,N,N,N,CL,289,0,0,0,0,0,0,0,0,170,119,0,0
422,FAJAR RD,11,1988,Y,N,N,Y,N,N,BP,60,0,0,0,0,0,60,0,0,0,0,0,0
422,HOUGANG AVE 6,10,1989,Y,Y,N,Y,N,N,HG,99,0,0,0,81,18,0,0,0,0,0,0,0
422,JURONG WEST ST 42,10,1984,Y,N,N,N,N,N,JW,90,0,0,54,36,0,0,0,0,0,0,0,0
422,PASIR RIS DR 6,13,1989,Y,N,N,N,N,N,PRC,72,0,0,0,0,0,72,0,0,0,0,0,0
422,SERANGOON CTRL,13,1988,Y,N,N,N,N,N,SGN,96,0,0,0,72,24,0,0,0,0,0,0,0
422,TAMPINES ST 41,4,1984,Y,N,N,N,N,N,TAP,32,0,0,16,16,0,0,0,0,0,0,0,0
422A,FAJAR RD,7,2017,N,N,N,Y,Y,N,BP,0,0,0,0,0,0,0,0,0,0,0,0,0
423,ANG MO KIO AVE 3,11,1978,Y,N,N,Y,N,N,AMK,100,0,0,0,80,20,0,0,0,0,0,0,0
423,BEDOK NTH AVE 1,12,1978,Y,Y,N,N,N,N,BD,150,0,0,124,22,2,2,0,0,0,0,0,0
423,BT BATOK WEST AVE 2,12,1985,Y,N,N,N,N,N,BB,114,0,0,68,46,0,0,0,0,0,0,0,0
423,CANBERRA RD,14,1999,Y,N,N,N,N,N,SB,65,0,0,0,0,0,65,0,0,0,0,0,0
423,CHOA CHU KANG AVE 4,12,1990,Y,Y,N,N,N,N,CCK,115,0,0,0,93,22,0,0,0,0,0,0,0
423,CLEMENTI AVE 1,28,2011,Y,N,N,N,N,N,CL,204,0,104,50,50,0,0,0,0,0,0,0,0
423,FAJAR RD,17,1988,Y,N,N,N,N,N,BP,64,0,0,0,0,64,0,0,0,0,0,0,0
423,HOUGANG AVE 6,10,1989,Y,Y,N,N,N,N,HG,90,0,0,0,72,18,0,0,0,0,0,0,0
423,JURONG WEST AVE 1,8,1983,Y,N,N,Y,N,N,JW,88,0,0,60,28,0,0,0,0,0,0,0,0
423,PASIR RIS DR 6,11,1989,Y,N,N,N,N,N,PRC,80,0,0,0,60,20,0,0,0,0,0,0,0
423,SERANGOON CTRL,13,1988,Y,N,N,Y,N,N,SGN,60,0,0,0,0,0,60,0,0,0,0,0,0
423,TAMPINES ST 41,12,1984,Y,Y,N,N,N,N,TAP,114,0,0,0,74,40,0,0,0,0,0,0,0
423,YISHUN AVE 11,12,1987,Y,N,N,Y,N,N,YS,110,0,0,0,110,0,0,0,0,0,0,0,0
423A,CLEMENTI AVE 1,1,2012,N,N,N,N,N,Y,CL,0,0,0,0,0,0,0,0,0,0,0,0,0
423A,SEMBAWANG DR,1,1999,N,N,N,N,N,Y,SB,0,0,0,0,0,0,0,0,0,0,0,0,0
424,ANG MO KIO AVE 3,12,1978,Y,N,N,N,N,N,AMK,175,0,0,152,22,1,0,0,0,0,0,0,0
424,BEDOK NTH AVE 1,12,1978,Y,N,N,Y,N,N,BD,149,0,0,122,22,2,3,0,0,0,0,0,0
424,BT BATOK WEST AVE 2,4,1986,Y,Y,N,N,N,N,BB,14,0,0,9,5,0,0,0,0,0,0,0,0
424,CANBERRA RD,14,1999,Y,N,N,N,N,N,SB,91,0,0,0,39,52,0,0,0,0,0,0,0
424,CHOA CHU KANG AVE 4,4,1990,Y,N,N,N,N,N,CCK,20,0,0,0,14,6,0,0,0,0,0,0,0
424,CLEMENTI AVE 1,20,2011,Y,N,N,N,N,N,CL,136,0,0,68,68,0,0,0,0,0,0,0,0
424,FAJAR RD,4,1988,Y,N,N,N,N,N,BP,16,0,0,0,10,6,0,0,0,0,0,0,0
424,HOUGANG AVE 6,13,1989,Y,Y,N,N,N,N,HG,114,0,0,0,93,21,0,0,0,0,0,0,0
424,JURONG WEST AVE 1,4,1983,Y,N,N,N,N,N,JW,16,0,0,8,8,0,0,0,0,0,0,0,0
424,PASIR RIS DR 6,4,1989,Y,N,N,N,N,N,PRC,16,0,0,0,0,0,16,0,0,0,0,0,0
424,SERANGOON CTRL,13,1988,Y,N,N,N,N,N,SGN,60,0,0,0,0,0,60,0,0,0,0,0,0
424,TAMPINES ST 41,12,1984,Y,N,N,Y,N,N,TAP,110,0,0,66,44,0,0,0,0,0,0,0,0
424,WOODLANDS ST 41,12,1996,Y,Y,N,N,N,N,WL,99,0,0,0,77,22,0,0,0,0,0,0,0
424,YISHUN AVE 11,1,2014,N,N,N,N,N,Y,YS,0,0,0,0,0,0,0,0,0,0,0,0,0
424A,ANG MO KIO ST 42,1,2006,N,N,N,N,N,Y,AMK,0,0,0,0,0,0,0,0,0,0,0,0,0
424A,CANBERRA RD,5,1999,N,N,N,N,Y,N,SB,0,0,0,0,0,0,0,0,0,0,0,0,0
424A,YISHUN AVE 11,13,2014,Y,N,N,N,N,N,YS,132,0,96,36,0,0,0,0,0,0,0,0,0
424B,YISHUN AVE 11,13,2014,Y,N,N,N,N,N,YS,132,0,96,36,0,0,0,0,0,0,0,0,0
424C,YISHUN AVE 11,13,2013,Y,N,N,N,N,N,YS,132,0,0,84,48,0,0,0,0,0,0,0,0
424D,YISHUN AVE 11,13,2013,Y,N,N,N,N,N,YS,108,0,0,24,84,0,0,0,0,0,0,0,0
425,ANG MO KIO AVE 3,12,1978,Y,N,N,Y,N,N,AMK,153,0,0,130,22,1,0,0,0,0,0,0,0
425,BEDOK NTH RD,12,1978,Y,N,N,N,N,N,BD,153,0,0,130,22,0,1,0,0,0,0,0,0
425,BT BATOK WEST AVE 2,4,1986,Y,N,N,N,N,N,BB,18,0,0,12,6,0,0,0,0,0,0,0,0
425,CANBERRA RD,14,1999,Y,N,N,N,N,N,SB,108,0,0,0,56,52,0,0,0,0,0,0,0
425,CHOA CHU KANG AVE 4,12,1990,Y,N,N,N,N,N,CCK,115,0,0,0,93,22,0,0,0,0,0,0,0
425,CLEMENTI AVE 1,40,2012,Y,N,N,N,N,N,CL,222,0,0,0,74,148,0,0,0,0,0,0,0
425,FAJAR RD,17,1988,Y,N,N,N,N,N,BP,64,0,0,0,0,64,0,0,0,0,0,0,0
425,HOUGANG AVE 6,13,1989,Y,Y,N,N,N,N,HG,78,0,0,0,57,21,0,0,0,0,0,0,0
425,JURONG WEST AVE 1,8,1983,Y,N,N,N,N,N,JW,125,0,0,73,51,0,1,0,0,0,0,0,0
425,PASIR RIS DR 6,11,1989,Y,N,N,Y,N,N,PRC,100,0,0,0,80,20,0,0,0,0,0,0,0
425,SERANGOON AVE 1,13,1988,Y,N,N,N,N,N,SGN,108,0,0,0,84,24,0,0,0,0,0,0,0
425,TAMPINES ST 41,12,1985,Y,Y,N,N,N,N,TAP,88,0,0,0,48,40,0,0,0,0,0,0,0
425,WOODLANDS ST 41,13,1996,Y,N,N,N,N,N,WL,84,0,0,0,36,48,0,0,0,0,0,0,0
425,YISHUN AVE 11,12,1987,Y,Y,N,Y,N,N,YS,110,0,0,0,110,0,0,0,0,0,0,0,0
426,ANG MO KIO AVE 3,12,1978,Y,N,N,N,N,N,AMK,132,0,0,0,132,0,0,0,0,0,0,0,0
426,BEDOK NTH RD,12,1978,Y,Y,N,N,N,N,BD,153,0,0,130,22,1,0,0,0,0,0,0,0
426,BT BATOK WEST AVE 2,10,1986,Y,N,N,N,N,N,BB,90,0,0,0,44,46,0,0,0,0,0,0,0
426,CHOA CHU KANG AVE 4,16,1991,Y,N,N,Y,N,N,CCK,96,0,0,0,96,0,0,0,0,0,0,0,0
426,CLEMENTI AVE 3,12,1977,Y,N,N,Y,N,N,CL,151,0,0,126,22,1,2,0,0,0,0,0,0
426,FAJAR RD,4,1988,Y,N,N,N,N,N,BP,12,0,0,0,0,0,12,0,0,0,0,0,0
426,HOUGANG AVE 6,10,1989,Y,Y,N,Y,N,N,HG,63,0,0,0,45,18,0,0,0,0,0,0,0
426,JURONG WEST AVE 1,16,1984,Y,N,N,N,N,N,JW,118,0,0,0,20,98,0,0,0,0,0,0,0
426,PASIR RIS DR 6,12,1987,Y,N,N,Y,N,N,PRC,132,0,0,0,132,0,0,0,0,0,0,0,0
426,SERANGOON AVE 1,13,1988,Y,N,N,N,N,N,SGN,96,0,0,0,72,24,0,0,0,0,0,0,0
426,TAMPINES ST 41,13,1985,Y,N,N,N,N,N,TAP,72,0,0,0,0,0,72,0,0,0,0,0,0
426,WOODLANDS ST 41,13,1996,Y,N,N,Y,N,N,WL,84,0,0,0,36,48,0,0,0,0,0,0,0
426,YISHUN AVE 11,6,2013,N,N,N,N,Y,N,YS,0,0,0,0,0,0,0,0,0,0,0,0,0
426A,WOODLANDS ST 41,5,1996,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
426A,YISHUN AVE 11,13,2013,Y,N,N,Y,N,N,YS,120,0,3,0,24,72,0,0,21,0,0,0,0
426B,YISHUN AVE 11,13,2013,Y,N,N,N,N,N,YS,72,0,0,0,72,0,0,0,0,0,0,0,0
426C,YISHUN AVE 11,13,2013,Y,N,N,Y,N,N,YS,96,0,4,0,24,24,0,0,44,0,0,0,0
426D,YISHUN AVE 11,13,2013,Y,N,N,Y,N,N,YS,120,0,1,0,24,72,0,0,23,0,0,0,0
427,ANG MO KIO AVE 3,12,1978,Y,N,N,N,N,N,AMK,132,0,0,0,132,0,0,0,0,0,0,0,0
427,BEDOK NTH RD,12,1978,Y,N,N,N,N,N,BD,154,0,0,0,154,0,0,0,0,0,0,0,0
427,BT PANJANG RING RD,17,1988,Y,N,N,N,N,N,BP,64,0,0,0,0,64,0,0,0,0,0,0,0
427,CHOA CHU KANG AVE 4,12,1990,Y,N,N,Y,N,N,CCK,88,0,0,0,66,22,0,0,0,0,0,0,0
427,CLEMENTI AVE 3,12,1977,Y,N,N,Y,N,N,CL,154,0,0,132,22,0,0,0,0,0,0,0,0
427,HOUGANG AVE 6,4,1989,Y,N,N,N,N,N,HG,26,0,0,0,0,0,26,0,0,0,0,0,0
427,JURONG WEST AVE 1,12,1984,Y,Y,N,N,N,N,JW,98,0,0,0,16,82,0,0,0,0,0,0,0
427,PASIR RIS DR 6,12,1987,Y,N,N,Y,N,N,PRC,110,0,0,0,110,0,0,0,0,0,0,0,0
427,SERANGOON CTRL,13,1988,Y,N,N,N,N,N,SGN,96,0,0,0,72,24,0,0,0,0,0,0,0
427,TAMPINES ST 41,13,1985,Y,N,N,Y,N,N,TAP,72,0,0,0,0,0,72,0,0,0,0,0,0
427,WOODLANDS ST 41,12,1996,Y,N,N,N,N,N,WL,66,0,0,0,44,22,0,0,0,0,0,0,0
427,YISHUN AVE 11,12,1987,Y,N,N,N,N,N,YS,132,0,0,0,132,0,0,0,0,0,0,0,0
428,ANG MO KIO AVE 3,12,1978,Y,N,N,N,N,N,AMK,132,0,0,0,132,0,0,0,0,0,0,0,0
428,BEDOK NTH RD,12,1978,Y,N,N,N,N,N,BD,154,0,0,0,154,0,0,0,0,0,0,0,0
428,BT PANJANG RING RD,4,1988,Y,N,N,N,N,N,BP,16,0,0,0,10,6,0,0,0,0,0,0,0
428,CHOA CHU KANG AVE 4,4,1991,Y,N,N,N,N,N,CCK,16,0,0,0,16,0,0,0,0,0,0,0,0
428,CLEMENTI AVE 3,12,1977,Y,N,N,Y,N,N,CL,153,0,0,130,22,1,0,0,0,0,0,0,0
428,HOUGANG AVE 6,17,1989,Y,Y,N,N,N,N,HG,44,0,0,0,0,0,44,0,0,0,0,0,0
428,JURONG WEST AVE 1,4,1984,Y,Y,N,N,N,N,JW,19,0,0,9,10,0,0,0,0,0,0,0,0
428,PASIR RIS DR 6,11,1989,Y,N,N,Y,N,N,PRC,100,0,0,0,80,20,0,0,0,0,0,0,0
428,TAMPINES ST 41,11,1985,Y,N,N,Y,N,N,TAP,80,0,0,0,0,0,80,0,0,0,0,0,0
428,WOODLANDS ST 41,12,1985,Y,N,N,N,N,N,WL,114,0,0,0,114,0,0,0,0,0,0,0,0
428,YISHUN AVE 11,1,2015,N,N,N,N,N,Y,YS,0,0,0,0,0,0,0,0,0,0,0,0,0
428A,YISHUN AVE 11,13,2013,Y,N,N,N,N,N,YS,96,0,0,0,48,48,0,0,0,0,0,0,0
428B,YISHUN AVE 11,13,2013,Y,N,N,N,N,N,YS,96,0,0,0,72,24,0,0,0,0,0,0,0
429,ANG MO KIO AVE 3,12,1978,Y,N,N,Y,N,N,AMK,110,0,0,0,110,0,0,0,0,0,0,0,0
429,BT PANJANG RING RD,17,1988,Y,N,N,N,N,N,BP,64,0,0,0,0,64,0,0,0,0,0,0,0
429,CHOA CHU KANG AVE 4,14,1992,Y,N,N,N,N,N,CCK,84,0,0,0,36,48,0,0,0,0,0,0,0
429,CLEMENTI AVE 3,12,1977,Y,N,N,Y,N,N,CL,151,0,0,126,22,1,2,0,0,0,0,0,0
429,HOUGANG AVE 6,4,1988,Y,N,N,N,N,N,HG,28,0,0,0,0,0,28,0,0,0,0,0,0
429,JURONG WEST AVE 1,4,1984,Y,Y,N,N,N,N,JW,26,0,0,15,11,0,0,0,0,0,0,0,0
429,PASIR RIS DR 6,13,1989,Y,N,N,N,N,N,PRC,84,0,0,0,60,24,0,0,0,0,0,0,0
429,TAMPINES ST 41,11,1985,Y,N,N,N,N,N,TAP,80,0,0,0,0,0,80,0,0,0,0,0,0
429,WOODLANDS ST 41,12,1985,Y,Y,N,N,N,N,WL,136,0,0,0,136,0,0,0,0,0,0,0,0
429,YISHUN AVE 11,5,2013,N,N,N,N,Y,N,YS,0,0,0,0,0,0,0,0,0,0,0,0,0
429A,CHOA CHU KANG AVE 4,5,1993,N,Y,N,N,Y,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0
429A,YISHUN AVE 11,13,2014,Y,N,N,N,N,N,YS,132,0,0,24,108,0,0,0,0,0,0,0,0
429B,YISHUN AVE 11,13,2014,Y,N,N,Y,N,N,YS,96,0,0,24,72,0,0,0,0,0,0,0,0
429C,YISHUN AVE 11,1,2014,N,N,N,N,N,Y,YS,0,0,0,0,0,0,0,0,0,0,0,0,0
43,BEDOK STH RD,16,1977,Y,N,N,N,N,N,BD,120,0,0,0,120,0,0,0,0,0,0,0,0
43,BENDEMEER RD,12,1968,Y,N,N,Y,N,N,KWN,229,0,0,227,2,0,0,0,0,0,0,0,0
43,CAMBRIDGE RD,8,1981,Y,Y,N,N,N,N,KWN,54,0,0,0,54,0,0,0,0,0,0,0,0
43,CHAI CHEE ST,12,1979,Y,N,N,Y,N,N,BD,176,0,0,0,176,0,0,0,0,0,0,0,0
43,CIRCUIT RD,10,1964,Y,N,N,N,N,N,GL,118,0,28,88,2,0,0,0,0,0,0,0,0
43,HOLLAND DR,4,1974,Y,Y,N,N,N,N,QT,44,0,0,41,0,1,0,0,0,0,0,2,0
43,JLN BAHAGIA,2,1959,Y,N,N,N,N,N,KWN,8,0,0,8,0,0,0,0,0,0,0,0,0
43,JLN TIGA,19,2003,Y,Y,N,N,N,N,GL,71,0,0,0,35,36,0,0,0,0,0,0,0
43,LENGKOK BAHRU,4,1986,Y,N,N,N,N,N,BM,28,0,0,0,22,6,0,0,0,0,0,0,0
43,LOR 5 TOA PAYOH,13,1992,Y,N,N,Y,N,N,TP,72,0,0,0,48,24,0,0,0,0,0,0,0
43,MARINE CRES,25,1975,Y,N,N,N,N,N,MP,96,0,0,0,0,96,0,0,0,0,0,0,0
43,MOH GUAN TER,4,1949,Y,N,N,N,N,N,BM,15,0,6,8,1,0,0,0,0,0,0,0,0
43,SIMS DR,12,1989,Y,N,N,N,N,N,GL,77,0,0,0,57,20,0,0,0,0,0,0,0
43,STIRLING RD,2,1963,Y,N,N,N,N,N,QT,4,0,0,0,4,0,0,0,0,0,0,0,0
43,TANGLIN HALT RD,10,1962,Y,N,N,N,N,N,QT,114,0,28,79,6,0,0,0,0,0,1,0,0
43,TEBAN GDNS RD,12,1985,Y,N,N,Y,N,N,JE,110,0,0,66,44,0,0,0,0,0,0,0,0
43,TELOK BLANGAH RISE,14,1975,Y,N,N,N,N,N,BM,154,0,0,151,0,2,0,0,0,0,0,1,0
43A,JLN TIGA,1,2003,N,N,N,N,N,Y,GL,0,0,0,0,0,0,0,0,0,0,0,0,0
43A,SIMS DR,4,1989,Y,N,N,N,N,N,GL,28,0,0,0,19,9,0,0,0,0,0,0,0
430,ANG MO KIO AVE 3,25,1978,Y,N,N,N,N,N,AMK,96,0,0,0,0,96,0,0,0,0,0,0,0
430,BT PANJANG RING RD,11,1988,Y,N,N,N,N,N,BP,70,0,0,0,34,36,0,0,0,0,0,0,0
430,CHOA CHU KANG AVE 4,10,1991,Y,N,N,N,N,N,CCK,80,0,0,0,44,36,0,0,0,0,0,0,0
430,CLEMENTI AVE 3,12,1978,Y,Y,N,N,N,N,CL,152,0,0,128,22,0,2,0,0,0,0,0,0
430,FERNVALE LINK,6,2013,N,N,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
430,HOUGANG AVE 6,17,1988,Y,N,N,N,N,N,HG,44,0,0,0,0,0,44,0,0,0,0,0,0
430,JURONG WEST AVE 1,12,1984,Y,N,N,N,N,N,JW,131,0,0,1,130,0,0,0,0,0,0,0,0
430,TAMPINES ST 41,13,1985,Y,N,N,Y,N,N,TAP,72,0,0,0,0,0,72,0,0,0,0,0,0
430,YISHUN AVE 11,6,2014,N,N,N,N,Y,N,YS,0,0,0,0,0,0,0,0,0,0,0,0,0
430A,CHOA CHU KANG AVE 4,1,1992,N,N,N,N,N,Y,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0
430A,FERNVALE LINK,25,2013,Y,N,N,N,N,N,SK,135,0,0,0,72,63,0,0,0,0,0,0,0
430A,YISHUN AVE 11,13,2014,Y,N,N,Y,N,N,YS,126,0,0,24,102,0,0,0,0,0,0,0,0
430B,FERNVALE LINK,25,2013,Y,N,N,N,N,N,SK,129,0,0,87,42,0,0,0,0,0,0,0,0
430B,YISHUN AVE 11,13,2014,Y,N,N,N,N,N,YS,90,0,0,0,90,0,0,0,0,0,0,0,0
430C,FERNVALE LINK,25,2013,Y,N,N,N,N,N,SK,123,0,0,93,30,0,0,0,0,0,0,0,0
430D,FERNVALE LINK,25,2013,Y,N,N,Y,N,N,SK,135,0,0,0,72,63,0,0,0,0,0,0,0
431,ANG MO KIO AVE 10,25,1978,Y,Y,N,N,N,N,AMK,96,0,0,0,0,96,0,0,0,0,0,0,0
431,BT PANJANG RING RD,12,1988,Y,N,N,N,N,N,BP,132,0,0,0,132,0,0,0,0,0,0,0,0
431,CHOA CHU KANG AVE 4,15,1992,Y,N,N,N,N,N,CCK,94,0,0,0,59,35,0,0,0,0,0,0,0
431,CLEMENTI AVE 3,4,1978,Y,Y,N,N,N,N,CL,64,0,0,45,16,1,2,0,0,0,0,0,0
431,FERNVALE LINK,1,2013,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
431,HOUGANG AVE 6,4,1988,Y,N,N,N,N,N,HG,14,0,0,0,0,0,14,0,0,0,0,0,0
431,JURONG WEST AVE 1,12,1984,Y,N,N,N,N,N,JW,120,0,0,12,108,0,0,0,0,0,0,0,0
431,TAMPINES ST 41,13,1985,Y,N,N,N,N,N,TAP,72,0,0,0,0,0,72,0,0,0,0,0,0
431,YISHUN AVE 1,7,2014,N,Y,N,N,Y,Y,YS,0,0,0,0,0,0,0,0,0,0,0,0,0
431A,CLEMENTI AVE 3,1,1980,N,Y,N,N,N,N,CL,0,0,0,0,0,0,0,0,0,0,0,0,0
431A,YISHUN AVE 1,13,2014,Y,N,N,Y,N,N,YS,72,0,0,0,36,36,0,0,0,0,0,0,0
431B,YISHUN AVE 1,13,2014,Y,N,N,N,N,N,YS,84,0,0,36,48,0,0,0,0,0,0,0,0
431C,YISHUN AVE 1,13,2014,Y,N,N,N,N,N,YS,108,0,0,60,48,0,0,0,0,0,0,0,0
431D,YISHUN AVE 1,13,2014,Y,N,N,Y,N,N,YS,84,0,0,0,84,0,0,0,0,0,0,0,0
432,ANG MO KIO AVE 10,12,1978,Y,N,N,N,N,N,AMK,110,0,0,88,22,0,0,0,0,0,0,0,0
432,BT PANJANG RING RD,11,1988,Y,N,N,N,N,N,BP,80,0,0,0,44,36,0,0,0,0,0,0,0
432,CHOA CHU KANG AVE 4,12,1991,Y,N,N,Y,N,N,CCK,73,0,0,0,42,31,0,0,0,0,0,0,0
432,CLEMENTI AVE 3,13,1978,Y,Y,N,N,N,N,CL,131,0,0,107,22,2,0,0,0,0,0,0,0
432,HOUGANG AVE 6,10,1988,Y,N,N,N,N,N,HG,63,0,0,0,45,18,0,0,0,0,0,0,0
432,JURONG WEST ST 42,12,1984,Y,N,N,N,N,N,JW,94,0,0,11,83,0,0,0,0,0,0,0,0
432,SENGKANG WEST WAY,4,2013,N,N,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
432,TAMPINES ST 41,12,1985,Y,N,N,Y,N,N,TAP,88,0,0,0,48,40,0,0,0,0,0,0,0
432A,SENGKANG WEST WAY,27,2013,Y,Y,N,N,N,N,SK,119,0,0,23,96,0,0,0,0,0,0,0,0
432A,YISHUN AVE 1,13,2014,Y,N,N,N,N,N,YS,96,0,0,0,36,60,0,0,0,0,0,0,0
432B,SENGKANG WEST WAY,27,2013,Y,N,N,N,N,N,SK,123,0,0,23,100,0,0,0,0,0,0,0,0
432B,YISHUN AVE 1,13,2014,Y,N,N,N,N,N,YS,84,0,0,0,24,60,0,0,0,0,0,0,0
432C,YISHUN AVE 1,13,2014,Y,N,N,Y,N,N,YS,96,0,0,0,24,72,0,0,0,0,0,0,0
432D,YISHUN AVE 1,13,2014,Y,N,N,Y,N,N,YS,72,0,0,0,24,48,0,0,0,0,0,0,0
433,ANG MO KIO AVE 10,12,1978,Y,N,N,Y,N,N,AMK,130,0,0,106,22,0,2,0,0,0,0,0,0
433,BT PANJANG RING RD,4,1988,Y,N,N,N,N,N,BP,12,0,0,0,0,0,12,0,0,0,0,0,0
433,CHOA CHU KANG AVE 4,12,1991,Y,N,N,Y,N,N,CCK,80,0,0,0,49,31,0,0,0,0,0,0,0
433,CLEMENTI AVE 3,13,1978,Y,Y,N,N,N,N,CL,128,0,0,101,22,1,4,0,0,0,0,0,0
433,HOUGANG AVE 8,13,1988,Y,N,N,N,N,N,HG,96,0,0,0,72,24,0,0,0,0,0,0,0
433,JURONG WEST ST 42,12,1984,Y,N,N,N,N,N,JW,120,0,0,12,108,0,0,0,0,0,0,0,0
433,SENGKANG WEST WAY,1,2013,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
433,TAMPINES ST 43,11,1985,Y,Y,N,N,N,N,TAP,91,0,0,55,36,0,0,0,0,0,0,0,0
433,YISHUN AVE 6,12,1987,Y,N,N,N,N,N,YS,110,0,0,0,110,0,0,0,0,0,0,0,0
433A,SENGKANG WEST WAY,27,2013,Y,Y,N,N,N,N,SK,123,0,0,50,73,0,0,0,0,0,0,0,0
433B,SENGKANG WEST WAY,27,2013,Y,N,N,N,N,N,SK,130,0,0,0,78,52,0,0,0,0,0,0,0
434,ANG MO KIO AVE 10,12,1978,Y,N,N,N,N,N,AMK,107,0,0,82,22,1,2,0,0,0,0,0,0
