blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental
299B,TAMPINES ST 22,10,2010,Y,N,N,Y,N,N,TAP,270,0,0,0,0,0,0,0,0,198,72,0,0
299C,COMPASSVALE ST,17,1999,Y,N,N,Y,N,N,SK,128,0,0,0,0,64,64,0,0,0,0,0,0
299D,COMPASSVALE ST,1,1999,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
3,BEACH RD,16,1970,Y,Y,N,N,N,N,KWN,138,0,1,134,0,3,0,0,0,0,0,0,0
3,BEDOK STH AVE 1,14,1975,Y,Y,N,N,N,N,BD,206,0,0,204,0,2,0,0,0,0,0,0,0
3,CHANGI VILLAGE RD,1,1975,N,Y,Y,N,N,N,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0
3,DELTA AVE,13,1985,Y,N,N,Y,N,N,BM,120,0,0,0,120,0,0,0,0,0,0,0,0
3,DOVER RD,12,1975,Y,N,N,Y,N,N,QT,127,0,0,122,0,5,0,0,0,0,0,0,0
3,EUNOS CRES,2,1976,N,N,N,Y,N,N,GL,0,0,0,0,0,0,0,0,0,0,0,0,0
3,EVERTON PK,12,1980,Y,Y,N,N,N,N,BM,95,0,0,62,0,33,0,0,0,0,0,0,0
3,GEYLANG SERAI,1,2010,N,N,N,N,N,Y,GL,0,0,0,0,0,0,0,0,0,0,0,0,0
3,GHIM MOH RD,15,1975,Y,Y,N,Y,N,N,QT,219,0,0,214,0,5,0,0,0,0,0,0,0
3,HAIG RD,13,1975,Y,Y,N,N,N,N,GL,144,0,0,144,0,0,0,0,0,0,0,0,0
3,HOLLAND CL,28,1997,Y,N,N,N,N,N,QT,102,0,0,0,48,54,0,0,0,0,0,0,0
3,JLN BT MERAH,14,1974,Y,N,N,Y,N,N,BM,520,0,0,0,0,0,0,0,0,520,0,0,0
3,JLN KUKOH,16,1966,Y,Y,N,N,N,N,CT,270,0,0,0,0,0,0,0,0,270,0,0,0
3,JLN BATU,10,1963,Y,N,N,N,N,N,KWN,116,0,0,112,4,0,0,0,0,0,0,0,0
3,JOO CHIAT RD,18,1985,Y,N,N,N,N,N,GL,108,0,0,93,14,0,1,0,0,0,0,0,0
3,LOR 7 TOA PAYOH,11,1968,Y,N,N,N,N,N,TP,172,0,0,168,0,4,0,0,0,0,0,0,0
3,LOR LEW LIAN,14,1977,Y,Y,N,N,N,N,SGN,118,0,0,115,0,3,0,0,0,0,0,0,0
3,MARINE TER,25,1974,Y,N,N,N,N,N,MP,96,0,0,0,0,96,0,0,0,0,0,0,0
3,MARSILING RD,13,1973,Y,N,N,Y,N,N,WL,456,0,0,0,0,0,0,0,0,456,0,0,0
3,NORTHPOINT DR,1,2018,N,Y,N,Y,N,N,YS,0,0,0,0,0,0,0,0,0,0,0,0,0
3,PINE CL,19,1998,Y,N,N,N,N,N,GL,156,0,0,0,100,56,0,0,0,0,0,0,0
3,QUEEN'S RD,12,1973,Y,Y,N,Y,N,N,BT,150,0,0,28,122,0,0,0,0,0,0,0,0
3,ST. GEORGE'S RD,14,1975,Y,Y,N,N,N,N,KWN,284,0,0,276,0,8,0,0,0,0,0,0,0
3,TECK WHYE AVE,13,1983,Y,N,N,Y,N,N,CCK,120,0,0,72,48,0,0,0,0,0,0,0,0
3,TELOK BLANGAH CRES,12,1973,Y,Y,N,Y,N,N,BM,264,0,0,0,0,0,0,0,0,264,0,0,0
3,TG PAGAR PLAZA,24,1976,Y,N,N,N,N,N,CT,165,0,0,162,0,3,0,0,0,0,0,0,0
3,TOH YI DR,15,1987,Y,N,N,Y,N,N,BT,64,0,0,0,0,0,64,0,0,0,0,0,0
3,UPP BOON KENG RD,1,2007,N,N,N,N,N,Y,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0
3,UPP ALJUNIED LANE,10,1968,Y,N,N,N,N,N,TP,90,0,0,80,0,0,0,0,0,0,0,10,0
3A,C'WEALTH DR,1,2010,N,N,Y,N,N,N,QT,0,0,0,0,0,0,0,0,0,0,0,0,0
3A,DOVER RD,1,2005,N,N,N,N,N,Y,QT,0,0,0,0,0,0,0,0,0,0,0,0,0
3A,EVERTON PK,1,2014,N,N,N,N,N,Y,BM,0,0,0,0,0,0,0,0,0,0,0,0,0
3A,GEYLANG SERAI,19,2010,Y,N,N,N,N,N,GL,70,0,0,0,70,0,0,0,0,0,0,0,0
3A,HOLLAND CL,14,1997,Y,N,N,Y,N,N,QT,101,0,0,0,75,26,0,0,0,0,0,0,0
3A,LOR 7 TOA PAYOH,2,1994,N,N,N,N,Y,N,TP,0,0,0,0,0,0,0,0,0,0,0,0,0
3A,PINE CL,1,1999,N,N,N,N,N,Y,GL,0,0,0,0,0,0,0,0,0,0,0,0,0
3A,TELOK BLANGAH CRES,3,2004,N,N,N,N,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0
3A,UPP BOON KENG RD,26,2006,Y,N,N,N,N,N,KWN,175,0,0,0,127,48,0,0,0,0,0,0,0
3B,UPP BOON KENG RD,25,2005,Y,N,N,N,N,N,KWN,142,0,0,0,96,46,0,0,0,0,0,0,0
3C,UPP BOON KENG RD,26,2006,Y,N,N,N,N,N,KWN,173,0,0,0,125,48,0,0,0,0,0,0,0
3D,UPP BOON KENG RD,26,2006,Y,N,N,N,N,N,KWN,175,0,0,0,127,48,0,0,0,0,0,0,0
30,BALAM RD,10,1965,Y,N,N,N,N,N,GL,115,0,27,83,5,0,0,0,0,0,0,0,0
30,BENDEMEER RD,12,1970,Y,Y,N,N,N,N,KWN,125,0,0,124,0,1,0,0,0,0,0,0,0
30,CASSIA CRES,19,1997,Y,N,N,N,N,N,GL,155,0,0,0,101,54,0,0,0,0,0,0,0
30,CHAI CHEE AVE,10,1972,Y,N,N,Y,N,N,BD,216,0,0,0,0,0,0,0,0,216,0,0,0
30,GHIM MOH LINK,38,2017,Y,N,N,N,N,N,QT,295,0,54,37,147,0,0,0,57,0,0,0,0
30,HOLLAND CL,28,1995,Y,N,N,N,N,N,QT,102,0,0,0,48,54,0,0,0,0,0,0,0
30,JLN KLINIK,10,1963,Y,N,N,N,N,N,BM,175,0,36,134,5,0,0,0,0,0,0,0,0
30,JLN BAHAGIA,16,1986,Y,N,N,N,N,N,KWN,100,0,0,0,44,56,0,0,0,0,0,0,0
30,KELANTAN RD,16,1980,Y,Y,N,N,N,N,CT,138,0,0,137,0,1,0,0,0,0,0,0,0
30,MARSILING DR,14,1976,Y,N,N,Y,N,N,WL,156,0,0,130,26,0,0,0,0,0,0,0,0
30,MARINE CRES,18,1974,Y,N,N,N,N,N,MP,203,0,0,202,0,1,0,0,0,0,0,0,0
30,NEW UPP CHANGI RD,14,1976,Y,N,N,Y,N,N,BD,230,0,0,226,0,4,0,0,0,0,0,0,0
30,TANGLIN HALT RD,9,1962,Y,N,N,N,N,N,QT,107,0,27,78,1,0,0,0,0,0,0,1,0
30,TEBAN GDNS RD,12,1979,Y,N,N,N,N,N,JE,110,0,0,0,110,0,0,0,0,0,0,0,0
30,TELOK BLANGAH RISE,11,1975,Y,Y,N,Y,N,N,BM,115,0,0,110,0,5,0,0,0,0,0,0,0
30A,CASSIA CRES,1,1997,N,N,N,N,N,Y,GL,0,0,0,0,0,0,0,0,0,0,0,0,0
30A,HOLLAND CL,14,1995,Y,Y,N,N,N,N,QT,81,0,0,0,59,22,0,0,0,0,0,0,0
30A,NEW UPP CHANGI RD,5,2000,N,N,N,N,Y,N,BD,0,0,0,0,0,0,0,0,0,0,0,0,0
300,CANBERRA RD,16,1997,Y,N,N,N,N,N,SB,107,0,0,0,47,60,0,0,0,0,0,0,0
301,ANG MO KIO AVE 3,12,1977,Y,N,N,Y,N,N,AMK,195,0,0,170,22,1,2,0,0,0,0,0,0
301,ANCHORVALE DR,5,1999,N,N,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
301,BT BATOK ST 31,12,1984,Y,Y,N,Y,N,N,BB,92,0,0,0,61,31,0,0,0,0,0,0,0
301,CLEMENTI AVE 4,15,1978,Y,N,N,N,N,N,CL,112,0,0,0,112,0,0,0,0,0,0,0,0
301,HOUGANG AVE 5,13,1983,Y,N,N,N,N,N,HG,120,0,0,72,48,0,0,0,0,0,0,0,0
301,JURONG EAST ST 32,13,1982,Y,N,N,N,N,N,JE,166,0,0,140,24,1,1,0,0,0,0,0,0
301,PUNGGOL CTRL,5,2008,N,Y,N,N,Y,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
301,SERANGOON AVE 2,4,1984,Y,Y,N,N,N,N,SGN,20,0,0,8,12,0,0,0,0,0,0,0,0
301,SHUNFU RD,11,1984,Y,N,N,Y,N,N,BH,70,0,0,0,0,0,70,0,0,0,0,0,0
301,TAMPINES ST 32,12,1992,Y,N,N,N,N,N,TAP,112,0,0,0,79,33,0,0,0,0,0,0,0
301,UBI AVE 1,4,1987,Y,Y,N,Y,N,N,GL,94,0,0,72,21,0,0,0,0,0,0,1,0
301,WOODLANDS ST 31,4,1988,Y,Y,N,Y,N,N,WL,40,0,0,0,6,17,17,0,0,0,0,0,0
301A,ANCHORVALE DR,15,1999,Y,N,N,N,N,N,SK,88,0,0,0,14,74,0,0,0,0,0,0,0
301A,PUNGGOL CTRL,16,2008,Y,N,N,N,N,N,PG,80,0,0,0,80,0,0,0,0,0,0,0,0
301B,ANCHORVALE DR,15,2000,Y,N,N,N,N,N,SK,112,0,0,0,28,84,0,0,0,0,0,0,0
301B,PUNGGOL CTRL,16,2008,Y,N,N,N,N,N,PG,60,0,0,0,60,0,0,0,0,0,0,0,0
301C,ANCHORVALE DR,15,2000,Y,N,N,N,N,N,SK,144,0,0,0,59,85,0,0,0,0,0,0,0
301C,PUNGGOL CTRL,16,2009,Y,N,N,Y,N,N,PG,59,0,0,0,59,0,0,0,0,0,0,0,0
301D,ANCHORVALE DR,15,1999,Y,N,N,N,N,N,SK,98,0,0,0,14,84,0,0,0,0,0,0,0
301D,PUNGGOL PL,16,2009,Y,N,N,Y,N,N,PG,59,0,0,0,59,0,0,0,0,0,0,0,0
302,ANCHORVALE LINK,1,2000,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
302,ANG MO KIO AVE 3,12,1977,Y,Y,N,N,N,N,AMK,198,0,0,176,22,0,0,0,0,0,0,0,0
302,BT BATOK ST 31,4,1984,Y,N,N,N,N,N,BB,24,0,0,16,8,0,0,0,0,0,0,0,0
302,CANBERRA RD,14,1997,Y,N,N,N,N,N,SB,85,0,0,0,85,0,0,0,0,0,0,0,0
302,CHOA CHU KANG AVE 4,1,1992,N,Y,N,N,N,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0
302,CLEMENTI AVE 4,15,1978,Y,N,N,N,N,N,CL,112,0,0,0,112,0,0,0,0,0,0,0,0
302,HOUGANG AVE 5,13,1983,Y,Y,N,N,N,N,HG,168,0,0,0,36,132,0,0,0,0,0,0,0
302,JURONG EAST ST 32,13,1982,Y,N,N,Y,N,N,JE,208,0,0,185,21,2,0,0,0,0,0,0,0
302,PUNGGOL PL,5,2009,N,N,N,N,Y,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
302,SERANGOON AVE 2,12,1984,Y,N,N,N,N,N,SGN,131,0,0,130,0,1,0,0,0,0,0,0,0
302,SHUNFU RD,4,1984,Y,N,N,N,N,N,BH,32,0,0,16,16,0,0,0,0,0,0,0,0
302,TAMPINES ST 32,12,1992,Y,N,N,Y,N,N,TAP,110,0,0,0,77,33,0,0,0,0,0,0,0
302,UBI AVE 1,4,1987,Y,Y,N,N,N,N,GL,99,0,0,75,22,0,0,0,0,0,0,2,0
302,WOODLANDS ST 31,4,1988,Y,Y,N,Y,N,N,WL,49,0,0,1,5,16,27,0,0,0,0,0,0
302,YISHUN CTRL,12,1987,Y,N,N,N,N,N,YS,110,0,0,0,70,40,0,0,0,0,0,0,0
302A,ANCHORVALE LINK,15,1999,Y,N,N,Y,N,N,SK,112,0,0,0,28,84,0,0,0,0,0,0,0
302A,PUNGGOL PL,16,2009,Y,N,N,N,N,N,PG,75,0,0,0,75,0,0,0,0,0,0,0,0
302A,WOODLANDS ST 31,33,2015,Y,N,N,Y,N,Y,WL,222,0,27,95,0,0,0,0,100,0,0,0,0
302B,ANCHORVALE LINK,15,2000,Y,N,N,Y,N,N,SK,168,0,84,84,0,0,0,0,0,0,0,0,0
302B,PUNGGOL PL,16,2009,Y,N,N,Y,N,N,PG,60,0,0,0,60,0,0,0,0,0,0,0,0
302C,ANCHORVALE LINK,15,2000,Y,N,N,Y,N,N,SK,84,0,0,0,0,0,84,0,0,0,0,0,0
302C,PUNGGOL PL,16,2009,Y,N,N,Y,N,N,PG,60,0,0,0,60,0,0,0,0,0,0,0,0
302D,ANCHORVALE LINK,16,2000,Y,N,N,Y,N,N,SK,90,0,0,0,0,0,90,0,0,0,0,0,0
302D,PUNGGOL PL,16,2009,Y,N,N,Y,N,N,PG,60,0,0,0,60,0,0,0,0,0,0,0,0
3022,UBI RD 3,6,1999,N,N,N,N,Y,N,GL,0,0,0,0,0,0,0,0,0,0,0,0,0
303,ANG MO KIO AVE 1,12,1976,Y,N,N,N,N,N,AMK,132,0,0,0,132,0,0,0,0,0,0,0,0
303,ANCHORVALE LINK,5,1999,N,Y,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
303,BT BATOK ST 31,4,1984,Y,N,N,N,N,N,BB,32,0,0,0,20,12,0,0,0,0,0,0,0
303,CANBERRA RD,16,1997,Y,N,N,Y,N,N,SB,102,0,0,0,30,27,45,0,0,0,0,0,0
303,CHOA CHU KANG AVE 4,4,1992,N,Y,N,N,Y,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0
303,CLEMENTI AVE 4,12,1978,Y,N,N,N,N,N,CL,152,0,0,128,22,1,1,0,0,0,0,0,0
303,HOUGANG AVE 5,4,1982,Y,N,N,N,N,N,HG,32,0,0,24,8,0,0,0,0,0,0,0,0
303,JURONG EAST ST 32,9,1982,Y,Y,N,N,N,N,JE,84,0,0,73,8,1,2,0,0,0,0,0,0
303,PUNGGOL CTRL,1,2009,N,N,N,N,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
303,SERANGOON AVE 2,12,1984,Y,N,N,N,N,N,SGN,129,0,0,126,0,3,0,0,0,0,0,0,0
303,SHUNFU RD,11,1984,Y,N,N,N,N,N,BH,100,0,0,0,16,84,0,0,0,0,0,0,0
303,TAMPINES ST 32,12,1992,Y,N,N,N,N,N,TAP,66,0,0,0,0,66,0,0,0,0,0,0,0
303,WOODLANDS ST 31,4,1988,Y,Y,N,N,N,N,WL,26,0,0,1,1,6,18,0,0,0,0,0,0
303,YISHUN CTRL,12,1986,Y,N,N,N,N,N,YS,110,0,0,66,44,0,0,0,0,0,0,0,0
303A,ANCHORVALE LINK,15,1999,Y,N,N,Y,N,N,SK,130,0,0,0,56,74,0,0,0,0,0,0,0
303A,PUNGGOL CTRL,16,2009,Y,N,N,Y,N,N,PG,59,0,0,0,59,0,0,0,0,0,0,0,0
303B,ANCHORVALE LINK,15,1999,Y,N,N,Y,N,N,SK,154,0,0,0,154,0,0,0,0,0,0,0,0
303B,PUNGGOL CTRL,16,2009,Y,N,N,N,N,N,PG,60,0,0,0,60,0,0,0,0,0,0,0,0
303C,ANCHORVALE LINK,15,1999,Y,N,N,N,N,N,SK,159,0,0,0,159,0,0,0,0,0,0,0,0
303C,PUNGGOL CTRL,14,2009,Y,N,N,N,N,N,PG,51,0,0,0,51,0,0,0,0,0,0,0,0
303D,PUNGGOL PL,14,2009,Y,N,N,N,N,N,PG,51,0,0,0,51,0,0,0,0,0,0,0,0
304,ANCHORVALE LINK,6,1999,N,N,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
304,ANG MO KIO AVE 1,12,1976,Y,Y,N,Y,N,N,AMK,132,0,0,0,132,0,0,0,0,0,0,0,0
304,BT BATOK ST 31,12,1984,Y,N,N,Y,N,N,BB,132,0,0,66,66,0,0,0,0,0,0,0,0
304,CANBERRA RD,16,1997,Y,N,N,Y,N,N,SB,104,0,0,0,30,29,45,0,0,0,0,0,0
304,CHOA CHU KANG AVE 4,2,1992,N,Y,N,N,N,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0
304,CLEMENTI AVE 4,12,1978,Y,N,N,Y,N,N,CL,196,0,0,172,22,0,2,0,0,0,0,0,0
304,HOUGANG AVE 5,13,1983,Y,N,N,N,N,N,HG,179,0,0,112,66,0,1,0,0,0,0,0,0
304,JURONG EAST ST 32,13,1982,Y,Y,N,N,N,N,JE,178,0,0,143,33,2,0,0,0,0,0,0,0
304,SERANGOON AVE 2,4,1984,Y,Y,N,N,N,N,SGN,21,0,0,10,9,2,0,0,0,0,0,0,0
304,SHUNFU RD,13,1984,Y,Y,N,Y,N,N,BH,142,0,0,92,48,2,0,0,0,0,0,0,0
304,TAMPINES ST 32,12,1992,Y,N,N,N,N,N,TAP,66,0,0,0,0,66,0,0,0,0,0,0,0
304,UBI AVE 1,4,1987,Y,Y,N,N,N,N,GL,56,0,0,33,22,0,0,0,0,0,0,1,0
304,WOODLANDS ST 31,4,1988,Y,Y,N,N,N,N,WL,27,0,0,0,0,9,18,0,0,0,0,0,0
304,YISHUN CTRL,12,1986,Y,Y,N,N,N,N,YS,110,0,0,66,44,0,0,0,0,0,0,0,0
304A,ANCHORVALE LINK,16,2000,Y,N,N,N,N,N,SK,141,0,0,0,62,79,0,0,0,0,0,0,0
304A,WOODLANDS ST 31,1,1988,N,Y,N,N,N,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
304B,ANCHORVALE LINK,16,2000,Y,N,N,N,N,N,SK,123,0,0,0,32,91,0,0,0,0,0,0,0
304B,WOODLANDS ST 31,1,1988,N,Y,N,N,N,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
304C,ANCHORVALE LINK,1,2000,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
305,ANG MO KIO AVE 1,16,1976,Y,N,N,N,N,N,AMK,90,0,0,0,12,78,0,0,0,0,0,0,0
305,ANCHORVALE LINK,5,1999,N,N,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
305,BT BATOK ST 31,12,1984,Y,N,N,N,N,N,BB,132,0,0,66,66,0,0,0,0,0,0,0,0
305,CANBERRA RD,16,1997,Y,N,N,Y,N,N,SB,75,0,0,0,0,30,45,0,0,0,0,0,0
305,CHOA CHU KANG AVE 4,14,1992,Y,N,N,N,N,N,CCK,52,0,0,0,0,52,0,0,0,0,0,0,0
305,CLEMENTI AVE 4,12,1978,Y,N,N,Y,N,N,CL,213,0,0,184,22,3,4,0,0,0,0,0,0
305,HOUGANG AVE 5,4,1982,Y,N,N,N,N,N,HG,23,0,0,14,8,0,1,0,0,0,0,0,0
305,JURONG EAST ST 32,12,1982,Y,N,N,N,N,N,JE,132,0,0,0,20,112,0,0,0,0,0,0,0
305,PUNGGOL RD,1,2010,N,N,N,N,Y,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
305,SERANGOON AVE 2,12,1984,Y,N,N,N,N,N,SGN,130,0,0,128,0,2,0,0,0,0,0,0,0
305,SHUNFU RD,13,1984,Y,N,N,Y,N,N,BH,119,0,0,70,48,1,0,0,0,0,0,0,0
305,TAMPINES ST 32,12,1992,Y,N,N,Y,N,N,TAP,88,0,0,0,0,88,0,0,0,0,0,0,0
305,UBI AVE 1,4,1987,Y,Y,N,N,N,N,GL,24,0,0,13,10,0,0,0,0,0,0,1,0
305,WOODLANDS ST 31,1,1988,N,Y,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
305,YISHUN CTRL,11,1987,Y,N,N,Y,N,N,YS,120,0,0,0,68,52,0,0,0,0,0,0,0
305A,ANCHORVALE LINK,16,2000,Y,N,N,N,N,N,SK,110,0,0,0,40,70,0,0,0,0,0,0,0
305A,PUNGGOL RD,16,2010,Y,N,N,N,N,N,PG,80,0,0,14,64,2,0,0,0,0,0,0,0
305B,ANCHORVALE LINK,16,2000,Y,N,N,N,N,N,SK,107,0,0,0,16,91,0,0,0,0,0,0,0
305B,PUNGGOL RD,16,2010,Y,N,N,N,N,N,PG,80,0,0,14,64,2,0,0,0,0,0,0,0
305C,ANCHORVALE LINK,16,2000,Y,N,N,N,N,N,SK,107,0,0,0,16,91,0,0,0,0,0,0,0
305C,PUNGGOL RD,1,2010,N,N,N,N,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
305D,ANCHORVALE LINK,16,2000,Y,N,N,Y,N,N,SK,110,0,0,0,40,70,0,0,0,0,0,0,0
305D,PUNGGOL DR,16,2010,Y,N,N,N,N,N,PG,108,0,0,14,92,2,0,0,0,0,0,0,0
306,ANCHORVALE LINK,5,1999,N,N,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
306,ANG MO KIO AVE 1,16,1976,Y,N,N,N,N,N,AMK,90,0,0,0,12,78,0,0,0,0,0,0,0
306,BT BATOK ST 31,4,1984,Y,N,N,N,N,N,BB,32,0,0,16,16,0,0,0,0,0,0,0,0
306,CANBERRA RD,16,1997,Y,N,N,N,N,N,SB,117,0,0,0,69,48,0,0,0,0,0,0,0
306,CHOA CHU KANG AVE 4,14,1992,Y,Y,N,N,N,N,CCK,77,0,0,0,40,37,0,0,0,0,0,0,0
306,CLEMENTI AVE 4,12,1978,Y,Y,N,Y,N,N,CL,196,0,0,172,22,0,2,0,0,0,0,0,0
306,HOUGANG AVE 5,12,1982,Y,N,N,Y,N,N,HG,110,0,0,0,16,94,0,0,0,0,0,0,0
306,JURONG EAST ST 32,12,1982,Y,N,N,Y,N,N,JE,210,0,0,189,19,1,1,0,0,0,0,0,0
306,SERANGOON AVE 2,12,1984,Y,N,N,Y,N,N,SGN,130,0,0,128,0,2,0,0,0,0,0,0,0
306,SHUNFU RD,4,1984,Y,N,N,N,N,N,BH,32,0,0,16,16,0,0,0,0,0,0,0,0
306,TAMPINES ST 32,12,1992,Y,N,N,N,N,N,TAP,66,0,0,0,0,66,0,0,0,0,0,0,0
306,UBI AVE 1,3,1988,N,Y,N,Y,N,N,GL,0,0,0,0,0,0,0,0,0,0,0,0,0
306,WOODLANDS ST 31,4,1988,Y,Y,N,N,N,N,WL,28,0,0,2,1,10,10,0,0,0,0,5,0
306,YISHUN CTRL,13,1987,Y,N,N,N,N,N,YS,96,0,0,0,54,42,0,0,0,0,0,0,0
306A,ANCHORVALE LINK,16,2000,Y,N,N,N,N,N,SK,113,0,0,0,42,71,0,0,0,0,0,0,0
306A,ANG MO KIO AVE 1,1,2005,N,N,N,N,N,Y,AMK,0,0,0,0,0,0,0,0,0,0,0,0,0
306A,CLEMENTI AVE 4,1,2007,N,N,N,N,N,Y,CL,0,0,0,0,0,0,0,0,0,0,0,0,0
306A,CHOA CHU KANG AVE 4,1,1992,N,Y,N,N,N,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0
306A,CANBERRA RD,5,1997,N,Y,N,N,Y,N,SB,0,0,0,0,0,0,0,0,0,0,0,0,0
306A,PUNGGOL PL,16,2010,Y,N,N,Y,N,N,PG,112,0,0,14,96,2,0,0,0,0,0,0,0
306A,WOODLANDS ST 31,4,1986,N,Y,N,N,N,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
306B,ANCHORVALE LINK,16,2000,Y,N,N,N,N,N,SK,90,0,0,0,0,0,90,0,0,0,0,0,0
306B,CANBERRA RD,4,1997,N,Y,N,N,Y,N,SB,0,0,0,0,0,0,0,0,0,0,0,0,0
306B,PUNGGOL PL,16,2010,Y,N,N,Y,N,N,PG,112,0,0,14,96,2,0,0,0,0,0,0,0
306C,ANCHORVALE LINK,16,2000,Y,N,N,Y,N,N,SK,151,0,0,0,91,60,0,0,0,0,0,0,0
306C,PUNGGOL PL,16,2010,Y,N,N,N,N,N,PG,112,0,0,14,96,2,0,0,0,0,0,0,0
306D,ANCHORVALE LINK,1,2000,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
306D,PUNGGOL DR,16,2010,Y,N,N,N,N,N,PG,108,0,0,14,92,2,0,0,0,0,0,0,0
307,ANCHORVALE RD,1,2000,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
307,BT BATOK ST 31,12,1984,Y,N,N,N,N,N,BB,132,0,0,66,66,0,0,0,0,0,0,0,0
307,CANBERRA RD,16,1997,Y,N,N,N,N,N,SB,75,0,0,0,0,30,45,0,0,0,0,0,0
307,CHOA CHU KANG AVE 4,14,1992,Y,Y,N,N,N,N,CCK,86,0,0,0,40,46,0,0,0,0,0,0,0
307,CLEMENTI AVE 4,12,1978,Y,N,N,Y,N,N,CL,148,0,0,120,22,3,3,0,0,0,0,0,0
307,HOUGANG AVE 5,13,1982,Y,N,N,N,N,N,HG,118,0,0,92,24,1,1,0,0,0,0,0,0
307,JURONG EAST ST 32,13,1983,Y,N,N,N,N,N,JE,120,0,0,0,24,96,0,0,0,0,0,0,0
307,SERANGOON AVE 2,16,1984,Y,Y,N,Y,N,N,SGN,180,0,0,0,180,0,0,0,0,0,0,0,0
307,SHUNFU RD,13,1984,Y,N,N,Y,N,N,BH,120,0,0,72,48,0,0,0,0,0,0,0,0
307,TAMPINES ST 32,12,1992,Y,N,N,N,N,N,TAP,66,0,0,0,0,66,0,0,0,0,0,0,0
307,WOODLANDS AVE 1,12,1985,Y,N,N,N,N,N,WL,72,0,0,6,6,0,60,0,0,0,0,0,0
307,YISHUN RING RD,5,1989,N,N,N,N,Y,N,YS,0,0,0,0,0,0,0,0,0,0,0,0,0
307A,ANG MO KIO AVE 1,20,2010,Y,N,N,N,N,N,AMK,74,0,0,0,74,0,0,0,0,0,0,0,0
307A,ANCHORVALE RD,16,1999,Y,N,N,N,N,N,SK,92,0,0,0,30,62,0,0,0,0,0,0,0
307A,TAMPINES ST 32,4,1992,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
307B,ANG MO KIO AVE 1,20,2010,Y,N,N,N,N,N,AMK,74,0,0,0,74,0,0,0,0,0,0,0,0
307B,ANCHORVALE RD,16,1999,Y,N,N,Y,N,N,SK,90,0,0,0,0,0,90,0,0,0,0,0,0
307C,ANCHORVALE RD,17,2000,Y,N,N,Y,N,N,SK,98,0,0,0,32,66,0,0,0,0,0,0,0
307C,ANG MO KIO AVE 1,21,2010,Y,N,N,N,N,N,AMK,230,0,12,58,36,0,0,0,124,0,0,0,0
307D,ANG MO KIO AVE 1,1,2011,N,N,N,Y,N,N,AMK,0,0,0,0,0,0,0,0,0,0,0,0,0
307D,ANCHORVALE RD,17,2000,Y,N,N,Y,N,N,SK,96,0,0,0,32,64,0,0,0,0,0,0,0
308,ANCHORVALE RD,5,2000,N,Y,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
308,BT BATOK ST 31,12,1984,Y,N,N,N,N,N,BB,132,0,0,66,66,0,0,0,0,0,0,0,0
308,CANBERRA RD,16,1997,Y,N,N,Y,N,N,SB,104,0,0,0,30,29,45,0,0,0,0,0,0
308,CHOA CHU KANG AVE 4,2,1992,Y,N,N,N,N,N,CCK,4,0,0,0,2,2,0,0,0,0,0,0,0
308,CLEMENTI AVE 4,12,1978,Y,Y,N,N,N,N,CL,145,0,0,123,20,1,1,0,0,0,0,0,0
