blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental
342B,YISHUN RING RD,15,2014,Y,N,N,N,N,N,YS,140,0,0,112,28,0,0,0,0,0,0,0,0
342D,YISHUN RING RD,1,2014,N,N,N,N,N,Y,YS,0,0,0,0,0,0,0,0,0,0,0,0,0
343,ANG MO KIO AVE 3,12,1977,Y,N,N,Y,N,N,AMK,196,0,0,172,22,0,2,0,0,0,0,0,0
343,CHOA CHU KANG LOOP,14,1992,Y,N,N,N,N,N,CCK,65,0,0,0,0,65,0,0,0,0,0,0,0
343,CLEMENTI AVE 5,12,1979,Y,N,N,Y,N,N,CL,152,0,0,127,22,1,1,0,0,0,0,1,0
343,TAMPINES ST 33,10,1994,Y,Y,N,N,N,N,TAP,99,0,0,0,54,45,0,0,0,0,0,0,0
343,WOODLANDS AVE 1,4,1985,Y,N,N,N,N,N,WL,24,0,0,0,24,0,0,0,0,0,0,0,0
344,BT BATOK ST 34,4,1986,Y,N,N,N,N,N,BB,22,0,0,0,0,0,22,0,0,0,0,0,0
344,CHOA CHU KANG LOOP,14,1992,Y,N,N,N,N,N,CCK,65,0,0,0,0,65,0,0,0,0,0,0,0
344,UBI AVE 1,11,1985,Y,Y,N,N,N,N,GL,124,0,0,0,124,0,0,0,0,0,0,0,0
344,WOODLANDS ST 32,13,1985,Y,Y,N,N,N,N,WL,96,0,0,0,54,42,0,0,0,0,0,0,0
344,YISHUN AVE 11,4,1987,Y,N,N,N,N,N,YS,20,0,0,0,0,0,20,0,0,0,0,0,0
345,ANG MO KIO AVE 3,12,1977,Y,N,N,N,N,N,AMK,196,0,0,172,22,2,0,0,0,0,0,0,0
346,BT BATOK ST 34,12,1985,Y,N,N,N,N,N,BB,110,0,0,66,44,0,0,0,0,0,0,0,0
346,TAMPINES ST 33,10,1994,Y,N,N,N,N,N,TAP,81,0,0,0,63,18,0,0,0,0,0,0,0
346,UBI AVE 1,13,1985,Y,N,N,Y,N,N,GL,96,0,0,0,96,0,0,0,0,0,0,0,0
346,YISHUN AVE 11,12,1988,Y,N,N,N,N,N,YS,132,0,0,0,85,47,0,0,0,0,0,0,0
347,ANG MO KIO AVE 3,2,1977,Y,Y,N,N,N,N,AMK,6,0,0,6,0,0,0,0,0,0,0,0,0
347,BT BATOK ST 34,4,1986,Y,Y,N,N,N,N,BB,27,0,0,18,9,0,0,0,0,0,0,0,0
347,JURONG EAST AVE 1,1,1984,N,N,Y,N,N,N,JE,0,0,0,0,0,0,0,0,0,0,0,0,0
347,KANG CHING RD,11,1995,Y,Y,N,N,N,N,JW,93,0,0,0,63,30,0,0,0,0,0,0,0
347,UBI AVE 1,13,1985,Y,Y,N,N,N,N,GL,96,0,0,0,96,0,0,0,0,0,0,0,0
347,WOODLANDS AVE 3,12,1985,Y,N,N,Y,N,N,WL,88,0,0,0,48,40,0,0,0,0,0,0,0
347A,YISHUN AVE 11,16,2013,Y,N,N,N,N,N,YS,146,0,0,28,88,30,0,0,0,0,0,0,0
347C,YISHUN AVE 11,1,2013,N,N,N,N,N,Y,YS,0,0,0,0,0,0,0,0,0,0,0,0,0
348,ANG MO KIO AVE 3,12,1977,Y,N,N,Y,N,N,AMK,154,0,0,121,33,0,0,0,0,0,0,0,0
348A,YISHUN AVE 11,16,2013,Y,Y,N,N,N,N,YS,140,0,0,28,98,14,0,0,0,0,0,0,0
348B,YISHUN AVE 11,16,2013,Y,N,N,N,N,N,YS,112,0,0,28,56,28,0,0,0,0,0,0,0
348C,YISHUN AVE 11,16,2013,Y,N,N,N,N,N,YS,112,0,0,28,70,14,0,0,0,0,0,0,0
348D,YISHUN AVE 11,16,2013,Y,N,N,N,N,N,YS,154,0,0,28,98,28,0,0,0,0,0,0,0
349,CORPORATION DR,11,1997,Y,N,N,Y,N,N,JW,77,0,0,0,38,39,0,0,0,0,0,0,0
349,TAMPINES ST 33,10,1994,Y,Y,N,N,N,N,TAP,81,0,0,0,27,54,0,0,0,0,0,0,0
349,YISHUN AVE 11,12,1988,Y,N,N,N,N,N,YS,132,0,0,0,85,47,0,0,0,0,0,0,0
35,EUNOS CRES,19,2005,Y,N,N,N,N,N,GL,104,0,0,35,52,17,0,0,0,0,0,0,0
35,JLN BAHAGIA,10,1963,Y,N,N,N,N,N,KWN,120,0,0,120,0,0,0,0,0,0,0,0,0
35,MARSILING DR,25,1976,Y,Y,N,N,N,N,WL,96,0,0,0,0,96,0,0,0,0,0,0,0
35A,MARINE CRES,5,2001,N,N,N,N,Y,N,MP,0,0,0,0,0,0,0,0,0,0,0,0,0
35A,TANGLIN HALT RD,1,2000,N,N,N,N,N,Y,QT,0,0,0,0,0,0,0,0,0,0,0,0,0
350,ANCHORVALE RD,17,2014,Y,N,N,N,N,Y,SK,344,0,0,0,0,0,0,0,0,173,171,0,0
350,BT BATOK ST 34,9,1986,Y,Y,N,Y,N,N,BB,96,0,0,0,96,0,0,0,0,0,0,0,0
350,CANBERRA RD,1,2000,N,N,N,N,N,Y,SB,0,0,0,0,0,0,0,0,0,0,0,0,0
350,CHOA CHU KANG CTRL,4,1992,Y,N,N,N,N,N,CCK,14,0,0,0,0,0,14,0,0,0,0,0,0
350,YISHUN AVE 11,12,1988,Y,N,N,N,N,N,YS,132,0,0,0,85,47,0,0,0,0,0,0,0
350A,ANCHORVALE RD,1,2015,N,Y,N,N,N,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
350A,CANBERRA RD,14,1999,Y,N,N,N,N,N,SB,78,0,0,0,26,52,0,0,0,0,0,0,0
350B,CANBERRA RD,14,1999,Y,N,N,Y,N,N,SB,78,0,0,0,26,52,0,0,0,0,0,0,0
351,ANCHORVALE RD,5,2018,N,Y,N,Y,Y,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
351,BT BATOK ST 34,4,1985,Y,N,N,N,N,N,BB,12,0,0,0,0,0,12,0,0,0,0,0,0
351,CANBERRA RD,5,1999,N,N,N,N,Y,N,SB,0,0,0,0,0,0,0,0,0,0,0,0,0
351,CHOA CHU KANG CTRL,14,1992,Y,N,N,N,N,N,CCK,52,0,0,0,0,0,52,0,0,0,0,0,0
351,CORPORATION DR,11,1997,Y,Y,N,N,N,N,JW,80,0,0,0,40,40,0,0,0,0,0,0,0
351,UBI AVE 1,10,1988,Y,N,N,N,N,N,GL,72,0,0,0,40,32,0,0,0,0,0,0,0
351A,ANCHORVALE RD,17,2018,Y,N,N,N,N,N,SK,112,0,0,0,112,0,0,0,0,0,0,0,0
351A,CANBERRA RD,14,1999,Y,N,N,Y,N,N,SB,78,0,0,0,26,52,0,0,0,0,0,0,0
351A,TAMPINES ST 33,5,1994,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
351B,ANCHORVALE RD,17,2018,Y,N,N,N,N,N,SK,144,0,112,32,0,0,0,0,0,0,0,0,0
351B,CANBERRA RD,14,2000,Y,N,N,N,N,N,SB,80,0,0,0,27,53,0,0,0,0,0,0,0
351C,ANCHORVALE RD,17,2018,Y,N,N,N,N,N,SK,143,0,112,31,0,0,0,0,0,0,0,0,0
351D,ANCHORVALE RD,17,2018,Y,N,N,N,N,N,SK,112,0,0,0,112,0,0,0,0,0,0,0,0
351D,CANBERRA RD,14,2000,Y,N,N,N,N,N,SB,78,0,0,0,0,0,78,0,0,0,0,0,0
352,CHOA CHU KANG CTRL,12,1991,Y,N,N,N,N,N,CCK,88,0,0,0,55,33,0,0,0,0,0,0,0
352,CLEMENTI AVE 2,4,1977,Y,Y,N,N,N,N,CL,69,0,0,58,10,0,1,0,0,0,0,0,0
352,JURONG EAST ST 31,3,1984,Y,Y,N,N,N,N,JE,12,0,0,12,0,0,0,0,0,0,0,0,0
352,TAMPINES ST 33,10,1994,Y,N,N,N,N,N,TAP,72,0,0,0,45,27,0,0,0,0,0,0,0
352,YISHUN RING RD,11,1987,Y,N,N,N,N,N,YS,50,0,0,0,0,0,50,0,0,0,0,0,0
352A,ANG MO KIO ST 32,5,1999,N,N,N,N,Y,N,AMK,0,0,0,0,0,0,0,0,0,0,0,0,0
352B,CANBERRA RD,14,2000,Y,N,N,N,N,N,SB,80,0,0,0,27,53,0,0,0,0,0,0,0
352C,CANBERRA RD,14,2000,Y,N,N,N,N,N,SB,91,0,0,0,26,65,0,0,0,0,0,0,0
353,ANCHORVALE LANE,7,2019,N,N,N,Y,Y,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
353,KANG CHING RD,11,1995,Y,N,N,Y,N,N,JW,104,0,0,0,64,40,0,0,0,0,0,0,0
353,TAMPINES ST 33,9,1994,Y,N,N,N,N,N,TAP,80,0,0,0,48,32,0,0,0,0,0,0,0
353,YISHUN RING RD,12,1987,Y,N,N,N,N,N,YS,110,0,0,66,44,0,0,0,0,0,0,0,0
353A,ANCHORVALE LANE,17,2019,Y,N,N,N,N,N,SK,240,0,176,32,32,0,0,0,0,0,0,0,0
353B,ANCHORVALE LANE,18,2019,Y,N,N,N,N,N,SK,224,0,144,32,48,0,0,0,0,0,0,0,0
353B,ADMIRALTY DR,15,2000,Y,N,N,N,N,N,SB,86,0,0,0,29,57,0,0,0,0,0,0,0
353C,ADMIRALTY DR,15,2000,Y,N,N,N,N,N,SB,98,0,0,0,28,70,0,0,0,0,0,0,0
354,ADMIRALTY DR,5,2000,N,N,N,N,Y,N,SB,0,0,0,0,0,0,0,0,0,0,0,0,0
354,JURONG EAST AVE 1,5,1989,N,Y,N,N,Y,N,JE,0,0,0,0,0,0,0,0,0,0,0,0,0
354,WOODLANDS AVE 1,12,1996,Y,N,N,N,N,N,WL,79,0,0,0,46,33,0,0,0,0,0,0,0
354A,TAMPINES ST 33,5,1994,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
354B,ADMIRALTY DR,15,2000,Y,N,N,N,N,N,SB,86,0,0,0,29,57,0,0,0,0,0,0,0
354C,ADMIRALTY DR,15,2000,Y,N,N,N,N,N,SB,84,0,0,0,28,56,0,0,0,0,0,0,0
354D,ADMIRALTY DR,15,2000,Y,N,N,N,N,N,SB,84,0,0,0,0,0,84,0,0,0,0,0,0
355,KANG CHING RD,11,1995,Y,N,N,Y,N,N,JW,90,0,0,0,50,40,0,0,0,0,0,0,0
355,YISHUN RING RD,11,1987,Y,N,N,N,N,N,YS,45,0,0,0,0,0,45,0,0,0,0,0,0
356,HOUGANG AVE 7,4,1984,Y,Y,N,N,N,N,HG,24,0,0,20,4,0,0,0,0,0,0,0,0
356,YISHUN RING RD,11,1987,Y,N,N,Y,N,N,YS,70,0,0,0,0,0,70,0,0,0,0,0,0
356C,ADMIRALTY DR,16,1999,Y,N,N,N,N,N,SB,115,0,0,0,33,56,26,0,0,0,0,0,0
357,ADMIRALTY DR,16,1999,Y,N,N,N,N,N,SB,113,0,0,0,60,29,24,0,0,0,0,0,0
357,TAMPINES ST 33,10,1995,Y,Y,N,N,N,N,TAP,72,0,0,0,36,36,0,0,0,0,0,0,0
357,YUNG AN RD,15,1994,Y,N,N,N,N,N,JW,86,0,0,0,44,42,0,0,0,0,0,0,0
357A,ADMIRALTY DR,16,1999,Y,N,N,N,N,N,SB,113,0,0,0,32,55,26,0,0,0,0,0,0
357C,ADMIRALTY DR,16,1999,Y,N,N,N,N,N,SB,113,0,0,0,32,55,26,0,0,0,0,0,0
358,ADMIRALTY DR,1,2000,N,N,N,N,N,Y,SB,0,0,0,0,0,0,0,0,0,0,0,0,0
358,TAMPINES ST 33,9,1994,Y,N,N,Y,N,N,TAP,96,0,0,0,64,32,0,0,0,0,0,0,0
358,YUNG AN RD,15,1994,Y,N,N,N,N,N,JW,56,0,0,0,0,56,0,0,0,0,0,0,0
358A,ADMIRALTY DR,8,1999,N,N,N,N,Y,N,SB,0,0,0,0,0,0,0,0,0,0,0,0,0
358A,WOODLANDS AVE 5,6,1995,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
359,TAMPINES ST 34,9,1994,Y,N,N,N,N,N,TAP,115,0,0,0,75,40,0,0,0,0,0,0,0
359,YUNG AN RD,15,1994,Y,N,N,Y,N,N,JW,126,0,0,0,84,42,0,0,0,0,0,0,0
359A,ADMIRALTY DR,16,1999,Y,N,N,N,N,N,SB,113,0,0,0,32,55,26,0,0,0,0,0,0
359A,TAMPINES ST 34,5,1994,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
359B,ADMIRALTY DR,16,1999,Y,N,N,N,N,N,SB,113,0,0,0,32,55,26,0,0,0,0,0,0
359C,ADMIRALTY DR,16,1999,Y,N,N,N,N,N,SB,115,0,0,0,33,56,26,0,0,0,0,0,0
36,BEO CRES,10,1963,Y,Y,N,N,N,N,BM,94,0,17,73,4,0,0,0,0,0,0,0,0
36,CIRCUIT RD,16,1965,Y,Y,N,N,N,N,GL,140,0,0,112,28,0,0,0,0,0,0,0,0
36,JLN RUMAH TINGGI,22,1998,Y,Y,N,N,N,N,BM,116,0,0,0,11,105,0,0,0,0,0,0,0
36,LOR 5 TOA PAYOH,25,1996,Y,N,N,N,N,N,TP,144,0,0,0,72,72,0,0,0,0,0,0,0
36,MOH GUAN TER,4,1949,Y,N,N,N,N,N,BM,16,0,0,16,0,0,0,0,0,0,0,0,0
360,HOUGANG AVE 5,14,1991,Y,N,N,N,N,N,HG,52,0,0,0,0,52,0,0,0,0,0,0,0
360,TAMPINES ST 34,9,1994,Y,N,N,N,N,N,TAP,75,0,0,0,35,40,0,0,0,0,0,0,0
360,YUNG AN RD,12,1994,Y,N,N,N,N,N,JW,92,0,0,0,70,22,0,0,0,0,0,0,0
360C,ADMIRALTY DR,16,1999,Y,N,N,N,N,N,SB,115,0,0,0,33,56,26,0,0,0,0,0,0
361,SEMBAWANG CRES,4,2017,N,Y,N,N,Y,N,SB,0,0,0,0,0,0,0,0,0,0,0,0,0
361,TAMPINES ST 34,9,1994,Y,Y,N,N,N,N,TAP,96,0,0,0,64,32,0,0,0,0,0,0,0
361,YUNG AN RD,12,1994,Y,N,N,Y,N,N,JW,114,0,0,0,92,22,0,0,0,0,0,0,0
362,SEMBAWANG CRES,1,2018,N,N,N,Y,N,Y,SB,0,0,0,0,0,0,0,0,0,0,0,0,0
362,YUNG AN RD,10,1994,Y,Y,N,N,N,N,JW,36,0,0,0,0,0,36,0,0,0,0,0,0
362A,SEMBAWANG CRES,17,2018,Y,N,N,Y,N,N,SB,174,0,0,32,142,0,0,0,0,0,0,0,0
362B,SEMBAWANG CRES,16,2018,Y,N,N,N,N,N,SB,150,0,60,30,60,0,0,0,0,0,0,0,0
362C,SEMBAWANG CRES,16,2018,Y,N,N,Y,N,N,SB,165,0,0,30,135,0,0,0,0,0,0,0,0
363,HOUGANG AVE 5,14,1991,Y,N,N,N,N,N,HG,114,0,0,0,54,60,0,0,0,0,0,0,0
363,SEMBAWANG CRES,1,2018,N,N,N,N,N,Y,SB,0,0,0,0,0,0,0,0,0,0,0,0,0
363,TAMPINES ST 34,10,1994,Y,N,N,N,N,N,TAP,72,0,0,0,54,18,0,0,0,0,0,0,0
363,WOODLANDS AVE 5,11,1995,Y,N,N,Y,N,N,WL,90,0,0,0,60,30,0,0,0,0,0,0,0
363,YISHUN RING RD,12,1987,Y,N,N,Y,N,N,YS,110,0,0,66,44,0,0,0,0,0,0,0,0
363,YUNG AN RD,10,1994,Y,N,N,N,N,N,JW,36,0,0,0,0,0,36,0,0,0,0,0,0
363A,SEMBAWANG CRES,16,2017,Y,N,N,N,N,N,SB,179,0,135,14,30,0,0,0,0,0,0,0,0
363B,SEMBAWANG CRES,16,2017,Y,N,N,N,N,N,SB,180,0,135,15,30,0,0,0,0,0,0,0,0
363C,SEMBAWANG CRES,16,2017,Y,N,N,N,N,N,SB,330,0,0,0,0,0,0,0,0,180,150,0,0
364,SEMBAWANG CRES,1,2018,N,N,N,N,N,Y,SB,0,0,0,0,0,0,0,0,0,0,0,0,0
364,TAMPINES ST 34,10,1995,Y,N,N,Y,N,N,TAP,117,0,0,0,72,45,0,0,0,0,0,0,0
364,UPP SERANGOON RD,7,2016,N,N,N,Y,Y,N,HG,0,0,0,0,0,0,0,0,0,0,0,0,0
364A,TAMPINES ST 34,5,1995,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
364A,UPP SERANGOON RD,16,2016,Y,N,N,N,N,N,HG,126,0,18,30,21,0,0,0,57,0,0,0,0
364B,SEMBAWANG CRES,14,2017,Y,N,N,N,N,N,SB,117,0,0,0,0,0,0,0,0,39,78,0,0
364B,UPP SERANGOON RD,16,2016,Y,N,N,N,N,N,HG,126,0,16,30,21,0,0,0,59,0,0,0,0
365,CORPORATION DR,10,1996,Y,Y,N,N,N,N,JW,81,0,0,0,45,36,0,0,0,0,0,0,0
365,SEMBAWANG CRES,5,2017,N,Y,N,Y,Y,N,SB,0,0,0,0,0,0,0,0,0,0,0,0,0
365,UPP SERANGOON RD,1,2016,N,N,N,N,N,Y,HG,0,0,0,0,0,0,0,0,0,0,0,0,0
365,WOODLANDS AVE 5,11,1995,Y,N,N,Y,N,N,WL,80,0,0,0,50,30,0,0,0,0,0,0,0
365B,SEMBAWANG CRES,16,2018,Y,N,N,N,N,N,SB,90,0,0,0,90,0,0,0,0,0,0,0,0
365B,UPP SERANGOON RD,18,2016,Y,Y,N,Y,N,N,HG,128,0,0,32,96,0,0,0,0,0,0,0,0
365C,SEMBAWANG CRES,16,2018,Y,N,N,N,N,N,SB,152,0,0,26,126,0,0,0,0,0,0,0,0
365C,UPP SERANGOON RD,18,2016,Y,N,N,N,N,N,HG,128,0,0,32,96,0,0,0,0,0,0,0,0
365D,UPP SERANGOON RD,18,2016,Y,N,N,N,N,N,HG,96,0,0,32,64,0,0,0,0,0,0,0,0
366,BT BATOK ST 31,17,1985,Y,N,N,N,N,N,BB,80,0,0,0,0,0,80,0,0,0,0,0,0
366,CORPORATION DR,10,1996,Y,N,N,N,N,N,JW,84,0,0,0,46,38,0,0,0,0,0,0,0
366,TAMPINES ST 34,10,1995,Y,N,N,N,N,N,TAP,99,0,0,0,54,45,0,0,0,0,0,0,0
366A,CLEMENTI AVE 2,1,2001,N,N,N,N,N,Y,CL,0,0,0,0,0,0,0,0,0,0,0,0,0
366A,SEMBAWANG CRES,16,2018,Y,N,N,N,N,N,SB,168,0,108,30,30,0,0,0,0,0,0,0,0
366A,TAMPINES ST 34,5,1995,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
366B,SEMBAWANG CRES,16,2018,Y,N,N,N,N,N,SB,140,0,80,30,30,0,0,0,0,0,0,0,0
367,CLEMENTI AVE 2,22,2001,Y,N,N,Y,N,N,CL,168,0,1,42,0,0,0,0,0,84,41,0,0
367,CORPORATION DR,10,1996,Y,N,N,N,N,N,JW,81,0,0,0,45,36,0,0,0,0,0,0,0
367,TAMPINES ST 34,10,1995,Y,Y,N,N,N,N,TAP,144,0,0,0,108,36,0,0,0,0,0,0,0
367A,TAMPINES ST 34,10,1995,Y,N,N,N,N,N,TAP,81,0,0,0,54,27,0,0,0,0,0,0,0
369,WOODLANDS AVE 1,12,1995,Y,N,N,Y,N,N,WL,88,0,0,0,55,33,0,0,0,0,0,0,0
37,BEDOK STH AVE 2,16,1977,Y,N,N,Y,N,N,BD,210,0,0,0,210,0,0,0,0,0,0,0,0
37,CAMBRIDGE RD,15,1997,Y,N,N,N,N,N,KWN,70,0,0,0,42,28,0,0,0,0,0,0,0
37,CHAI CHEE AVE,14,1973,Y,Y,N,N,N,N,BD,121,0,0,119,0,2,0,0,0,0,0,0,0
37,CIRCUIT RD,16,1965,Y,Y,N,Y,N,N,GL,570,0,0,95,1,0,0,0,0,0,452,22,0
37,JLN RUMAH TINGGI,12,1963,Y,Y,N,N,N,N,BM,199,0,0,194,5,0,0,0,0,0,0,0,0
37,LOR 5 TOA PAYOH,25,1996,Y,N,N,N,N,N,TP,144,0,0,0,72,72,0,0,0,0,0,0,0
37,MARSILING DR,25,1976,Y,N,N,N,N,N,WL,96,0,0,0,0,96,0,0,0,0,0,0,0
37,TANGLIN HALT RD,10,1962,Y,N,N,N,N,N,QT,118,0,27,88,2,0,0,0,0,0,1,0,0
37,TEBAN GDNS RD,5,1976,Y,Y,N,N,N,N,JE,40,0,0,40,0,0,0,0,0,0,0,0,0
37A,C'WEALTH DR,1,2000,N,N,N,N,N,Y,QT,0,0,0,0,0,0,0,0,0,0,0,0,0
37B,C'WEALTH DR,5,1999,N,N,N,Y,Y,N,QT,0,0,0,0,0,0,0,0,0,0,0,0,0
370A,WOODLANDS AVE 1,1,1996,N,N,N,N,N,Y,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
371,JURONG EAST ST 32,16,2013,Y,N,N,N,N,N,JE,195,0,90,105,0,0,0,0,0,0,0,0,0
371,WOODLANDS AVE 1,12,1995,Y,Y,N,N,N,N,WL,88,0,0,0,55,33,0,0,0,0,0,0,0
371A,WOODLANDS AVE 1,6,1995,N,Y,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
372,HOUGANG ST 31,18,1998,Y,N,N,N,N,N,HG,128,0,0,0,60,66,2,0,0,0,0,0,0
372,JURONG EAST ST 32,16,2012,Y,N,N,Y,N,N,JE,210,0,120,90,0,0,0,0,0,0,0,0,0
372,TAMPINES ST 34,10,1993,Y,N,N,Y,N,N,TAP,54,0,0,0,27,27,0,0,0,0,0,0,0
373,CLEMENTI AVE 4,12,1981,Y,N,N,N,N,N,CL,110,0,0,0,110,0,0,0,0,0,0,0,0
373,JURONG EAST ST 32,12,2012,Y,N,N,N,N,N,JE,231,0,0,0,0,0,0,0,0,176,55,0,0
373,TAMPINES ST 34,10,1993,Y,N,N,N,N,N,TAP,56,0,0,0,29,27,0,0,0,0,0,0,0
374,BT BATOK ST 31,4,1986,Y,Y,N,N,N,N,BB,75,0,0,59,10,6,0,0,0,0,0,0,0
374,JURONG EAST ST 32,12,2012,Y,N,N,Y,N,N,JE,231,0,0,0,0,0,0,0,0,176,55,0,0
374A,TAMPINES ST 34,4,1993,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
376,HOUGANG ST 32,5,2015,N,N,N,N,Y,N,HG,0,0,0,0,0,0,0,0,0,0,0,0,0
376C,HOUGANG ST 32,19,2015,Y,N,N,Y,N,N,HG,162,0,21,0,54,0,0,0,87,0,0,0,0
376D,HOUGANG ST 32,1,2017,N,N,N,N,N,Y,HG,0,0,0,0,0,0,0,0,0,0,0,0,0
377,BT BATOK ST 31,27,2018,Y,N,N,N,N,N,BB,286,0,83,130,0,0,0,0,73,0,0,0,0
377A,BT BATOK ST 31,4,2018,N,N,N,Y,Y,Y,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
379,CLEMENTI AVE 5,12,1980,Y,Y,N,Y,N,N,CL,153,0,0,130,22,0,1,0,0,0,0,0,0
38,CIRCUIT RD,10,1965,Y,N,N,N,N,N,GL,120,0,0,120,0,0,0,0,0,0,0,0,0
38,JLN BAHAGIA,2,1959,Y,N,N,N,N,N,KWN,8,0,0,8,0,0,0,0,0,0,0,0,0
38,LOR 5 TOA PAYOH,11,1969,Y,N,N,N,N,N,TP,213,0,0,206,0,7,0,0,0,0,0,0,0
38,TEBAN GDNS RD,5,1976,Y,Y,N,N,N,N,JE,40,0,0,40,0,0,0,0,0,0,0,0,0
38,UPP BOON KENG RD,25,1975,Y,Y,N,N,N,N,KWN,96,0,0,0,0,96,0,0,0,0,0,0,0
38B,BENDEMEER RD,26,2010,Y,N,N,N,N,N,KWN,170,0,0,65,105,0,0,0,0,0,0,0,0
38D,BENDEMEER RD,24,2010,Y,N,N,N,N,N,KWN,162,0,0,61,101,0,0,0,0,0,0,0,0
380,CLEMENTI AVE 5,4,1980,Y,Y,N,N,N,N,CL,15,0,0,10,5,0,0,0,0,0,0,0,0
382,TAMPINES ST 32,12,1993,Y,N,N,N,N,N,TAP,44,0,0,0,0,44,0,0,0,0,0,0,0
383,TAMPINES ST 32,12,1993,Y,N,N,N,N,N,TAP,44,0,0,0,0,44,0,0,0,0,0,0,0
384,TAMPINES ST 32,12,1993,Y,N,N,N,N,N,TAP,77,0,0,0,22,55,0,0,0,0,0,0,0
385,BT BATOK WEST AVE 5,28,2004,Y,N,N,N,N,N,BB,219,0,0,0,164,55,0,0,0,0,0,0,0
386,BT BATOK WEST AVE 5,25,2003,Y,N,N,Y,N,N,BB,192,0,0,0,168,24,0,0,0,0,0,0,0
386,TAMPINES ST 32,12,1993,Y,N,N,N,N,N,TAP,44,0,0,0,0,44,0,0,0,0,0,0,0
387,BT BATOK WEST AVE 5,25,2004,Y,N,N,Y,N,N,BB,120,0,0,0,0,120,0,0,0,0,0,0,0
388,TAMPINES ST 32,12,1993,Y,N,N,N,N,N,TAP,77,0,0,0,11,66,0,0,0,0,0,0,0
388,YISHUN RING RD,12,1986,Y,N,N,Y,N,N,YS,110,0,0,0,110,0,0,0,0,0,0,0,0
388A,BT BATOK WEST AVE 5,1,2004,N,N,N,N,N,Y,BB,0,0,0,0,0,0,0,0,0,0,0,0,0
389,BT BATOK WEST AVE 5,25,2004,Y,N,N,N,N,N,BB,108,0,0,0,0,108,0,0,0,0,0,0,0
389,TAMPINES ST 32,12,1993,Y,N,N,N,N,N,TAP,55,0,0,0,11,44,0,0,0,0,0,0,0
39,BEDOK STH RD,15,1977,Y,N,N,Y,N,N,BD,168,0,0,140,28,0,0,0,0,0,0,0,0
39,BENDEMEER RD,5,2008,N,N,N,Y,Y,Y,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0
39,CHAI CHEE AVE,10,1972,Y,Y,N,N,N,N,BD,216,0,0,0,0,0,0,0,0,216,0,0,0
39,JLN TIGA,19,2003,Y,Y,N,N,N,N,GL,70,0,0,0,36,34,0,0,0,0,0,0,0
39,TANGLIN HALT RD,2,1963,N,Y,N,N,N,N,QT,0,0,0,0,0,0,0,0,0,0,0,0,0
39,TEBAN GDNS RD,5,1976,Y,Y,N,N,N,N,JE,40,0,0,40,0,0,0,0,0,0,0,0,0
39,TELOK BLANGAH RISE,25,1976,Y,N,N,N,N,N,BM,96,0,0,0,0,96,0,0,0,0,0,0,0
39,UPP BOON KENG RD,25,1975,Y,N,N,N,N,N,KWN,96,0,0,0,0,96,0,0,0,0,0,0,0
390,BT BATOK WEST AVE 5,25,2004,Y,N,N,N,N,N,BB,120,0,0,0,0,120,0,0,0,0,0,0,0
390,YISHUN AVE 6,12,1987,Y,N,N,N,N,N,YS,110,0,0,0,110,0,0,0,0,0,0,0,0
390A,TAMPINES AVE 7,5,1993,N,N,N,N,Y,N,TAP,0,0,0,0,0,0,0,0,0,0,0,0,0
391,BT BATOK WEST AVE 5,25,2003,Y,N,N,N,N,N,BB,194,0,0,0,194,0,0,0,0,0,0,0,0
391,TAMPINES AVE 7,12,1993,Y,N,N,N,N,N,TAP,79,0,0,0,19,60,0,0,0,0,0,0,0
391,YISHUN AVE 6,11,1987,Y,Y,N,N,N,N,YS,60,0,0,0,0,0,60,0,0,0,0,0,0
392,YISHUN AVE 6,11,1987,Y,N,N,N,N,N,YS,60,0,0,0,0,0,60,0,0,0,0,0,0
4,GHIM MOH RD,15,1975,Y,N,N,N,N,N,QT,219,0,0,214,0,5,0,0,0,0,0,0,0
4,HAIG RD,13,1975,Y,Y,N,N,N,N,GL,140,0,0,136,0,4,0,0,0,0,0,0,0
